id_contrat;Expo;type_produit;Statut_cloture;recup_tot_realise;lgd ;tx_recup_total_realisee;controle;duree ;date_entree_defaut;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;M14;M15;M16;M17;M18;M19;M20;M21;M22;M23;M24;M25;M26;M27;M28;M29;M30;M31;M32;M33;M34;M35;M36;M37;M38;M39;M40;M41;M42;M43;M44;M45;M46;M47;M48
867377986;5984; Classique ;clos;1610;0.497326203208556;0.502673796791444;1;48;2015;44;0;15;44;53;18;40;11;40;56;42;44;44;21;62;24;24;8;32;24;54;36;47;50;44;49;57;17;13;38;6;61;51;1;13;57;59;33;11;12;28;13;18;12;35;51;61;37
712528720;3011; Classique ;clos;963;0.349385586183992;0.650614413816008;1;48;2015;10;29;8;28;20;11;32;15;25;25;31;38;10;22;9;28;1;9;33;7;18;19;28;34;11;27;31;35;19;12;16;12;25;5;9;36;30;8;20;10;40;37;14;6;2;28;10;30
832709806;3728; Classique ;clos;1054;0.456545064377682;0.543454935622318;1;48;2015;17;21;28;0;42;26;7;26;28;7;42;35;34;25;16;31;33;26;6;14;19;0;2;25;34;24;23;41;26;24;10;34;10;6;28;30;29;6;39;12;19;18;4;15;41;5;32;34
973620066;6285; Classique ;clos;2133;0.430071599045346;0.569928400954654;1;48;2015;39;29;74;72;16;0;0;61;29;73;10;18;32;47;58;58;13;72;48;48;24;18;37;11;26;50;30;64;67;13;61;22;52;74;33;65;67;23;71;53;63;67;71;54;24;74;61;61
250231020;4907; Classique ;clos;1361;0.458528632565722;0.541471367434277;1;48;2015;63;20;37;55;15;30;35;31;18;49;18;48;26;1;46;53;17;26;12;47;40;12;55;37;44;13;42;47;41;10;12;25;12;4;5;37;30;1;6;47;7;38;19;42;24;25;4;35
394360095;5979; Classique ;clos;1889;0.384345208228801;0.615654791771199;1;48;2015;54;40;57;42;43;45;64;36;51;24;34;63;21;42;1;0;54;42;11;57;53;65;64;42;59;14;58;14;28;61;1;21;10;46;30;26;39;11;44;33;42;59;66;27;36;57;42;60
243494578;7341; Classique ;clos;2530;0.308132407029015;0.691867592970985;1;48;2015;97;49;80;52;81;103;49;16;74;49;72;75;51;51;88;89;79;35;105;60;37;48;58;5;15;49;26;57;53;24;104;89;44;0;13;22;51;68;41;38;47;102;100;10;17;0;55;2
692237337;2581; Facilities ;clos;747;0.456024796590469;0.543975203409531;1;48;2015;20;20;1;9;4;3;20;12;6;7;22;16;18;17;23;28;0;17;27;27;29;10;15;19;1;4;9;3;24;8;27;24;6;20;26;6;28;13;8;26;14;21;16;0;17;29;26;21
787685825;5291; Classique ;clos;1984;0.306936306936307;0.693063693063693;1;48;2015;188;41;6;45;35;29;67;47;7;0;61;18;18;28;8;39;51;21;2;73;52;38;64;12;50;43;74;32;59;55;65;76;27;56;37;32;71;25;75;34;11;42;44;4;22;54;41;5
884473528;7160; Classique ;clos;1981;0.479608938547486;0.520391061452514;1;48;2015;0;42;68;14;50;4;36;62;32;63;36;50;60;8;26;70;72;17;38;45;26;32;58;53;9;31;66;75;21;70;40;15;24;17;74;60;57;54;69;13;34;73;13;62;68;2;72;0
260127069;7019; Classique ;clos;1929;0.315572018806098;0.684427981193902;1;48;2015;43;50;19;73;89;17;41;21;22;72;49;7;7;51;31;0;44;4;94;86;20;26;7;56;48;10;24;36;10;5;54;4;64;62;37;4;40;47;99;9;10;7;28;68;77;80;93;84
153735402;6628; Classique ;clos;1854;0.456849728424864;0.543150271575136;1;48;2015;69;14;21;2;17;33;67;56;13;50;10;31;24;38;38;29;22;57;19;73;68;11;15;19;14;40;27;27;22;72;36;45;45;71;75;23;34;17;58;22;55;73;50;38;58;46;67;43
845744569;6740; Classique ;clos;2430;0.356083086053412;0.643916913946587;1;48;2015;188;48;4;15;14;12;67;29;49;16;25;66;81;83;7;41;62;20;54;45;67;51;25;36;58;71;70;0;73;61;89;20;76;63;17;90;62;1;71;6;46;77;59;75;85;79;42;34
526476836;4492; Classique ;clos;1415;0.35173642030276;0.64826357969724;1;48;2015;120;54;30;39;14;55;27;4;50;6;24;51;16;23;26;5;13;11;36;0;34;44;51;47;42;3;32;21;14;11;59;18;7;36;8;30;42;5;27;15;50;36;53;8;39;15;45;19
309619481;1025; Facilities ;clos;209;0.445853658536585;0.554146341463415;1;48;2015;4;1;8;1;0;4;11;7;5;0;0;2;6;4;0;4;6;0;6;7;8;2;5;3;8;3;9;8;10;7;3;0;6;7;0;1;0;0;6;5;5;2;10;7;5;2;4;7
706248476;5931; Classique ;clos;1509;0.425223402461642;0.574776597538358;1;48;2015;35;34;29;48;57;20;6;42;33;59;54;23;19;2;17;13;61;50;22;60;53;27;13;5;14;38;0;2;47;39;10;22;3;59;36;25;12;34;68;61;43;2;17;40;28;4;64;59
429395058;1676; Facilities ;clos;528;0.316229116945107;0.683770883054893;1;48;2015;2;6;4;12;11;13;16;2;12;21;9;20;11;13;17;12;19;23;18;2;8;22;3;2;13;16;1;6;8;11;8;3;4;15;1;23;8;23;9;1;17;13;18;2;21;19;9;1
502818470;6251; Classique ;clos;1533;0.450007998720205;0.549992001279795;1;48;2015;7;39;35;26;64;46;6;70;50;7;12;5;0;23;69;19;36;0;57;28;0;54;13;56;1;43;38;61;8;56;53;70;10;47;26;69;0;17;22;38;4;15;26;53;1;22;65;66
495858218;1526; Facilities ;clos;427;0.453473132372215;0.546526867627785;1;48;2015;23;5;4;17;15;4;14;3;15;12;2;0;15;15;6;15;7;13;10;15;8;12;5;16;8;5;5;7;4;4;2;13;17;4;17;13;2;0;7;5;9;6;8;14;5;2;4;15
421914240;5254; Classique ;clos;1471;0.464979063570613;0.535020936429387;1;48;2015;98;20;42;43;44;45;51;44;56;28;2;47;23;12;27;34;37;21;19;24;53;19;29;53;1;33;1;43;44;44;56;25;44;16;17;16;3;4;15;6;46;15;55;12;45;10;29;20
692135523;2218; Facilities ;clos;629;0.438232642019838;0.561767357980162;1;48;2015;6;22;8;7;4;17;8;4;0;8;23;18;15;7;25;23;8;10;0;19;8;9;5;1;23;15;14;23;10;10;23;14;10;12;5;15;25;10;14;11;19;19;1;20;18;21;21;21
470791485;4243; Classique ;clos;1416;0.353523450388876;0.646476549611124;1;48;2015;10;37;46;12;37;28;47;15;46;19;3;5;22;54;18;4;11;39;57;30;31;52;30;46;13;16;44;8;40;43;29;46;38;44;32;39;42;39;48;27;48;24;7;31;12;4;13;30
381844246;4522; Classique ;clos;1431;0.300751879699248;0.699248120300752;1;48;2015;29;60;57;11;60;24;60;41;48;28;43;12;12;11;27;2;51;19;22;42;28;4;13;56;51;12;32;61;63;43;54;0;0;14;13;23;14;18;0;47;3;17;52;54;43;24;17;16
836137514;7419; Classique ;clos;2151;0.479983825313385;0.520016174686615;1;48;2015;211;28;24;75;58;61;3;33;65;14;12;8;55;67;31;35;58;19;63;43;78;10;23;32;22;49;35;64;45;22;32;47;62;59;61;24;27;43;37;75;45;77;45;75;7;21;33;38
741003058;5850; Classique ;clos;1587;0.476239316239316;0.523760683760684;1;48;2015;71;23;48;16;23;56;51;60;58;32;40;24;32;29;9;44;31;2;60;43;2;38;63;22;58;25;11;22;48;10;35;6;36;0;47;61;22;47;4;48;28;13;20;24;46;20;18;61
276426362;1491; Facilities ;clos;420;0.419852448021462;0.580147551978538;1;48;2015;8;5;4;8;3;15;7;15;17;3;13;16;3;1;6;1;8;8;18;18;2;12;13;14;2;6;4;12;17;14;12;4;6;1;6;17;5;2;15;18;17;9;1;0;9;4;9;12
501258766;6773; Classique ;clos;2137;0.362320980363207;0.637679019636793;1;48;2015;91;4;64;46;6;11;79;75;18;64;2;36;16;71;7;53;89;73;33;44;25;14;47;89;62;65;14;79;82;57;37;59;88;67;11;26;11;52;21;76;45;83;4;10;50;21;38;22
773391258;7257; Classique ;clos;1794;0.458453906572964;0.541546093427036;1;48;2015;2;77;45;7;9;75;27;52;25;68;71;36;48;22;31;1;65;4;26;63;50;75;42;8;56;32;0;58;30;1;74;79;71;52;2;18;1;50;53;24;18;55;34;18;71;26;10;32
270938284;4433; Classique ;clos;1084;0.493119783442364;0.506880216557636;1;48;2015;4;43;14;7;21;7;30;23;8;24;32;43;12;12;30;34;10;42;46;1;29;1;20;29;6;28;0;40;18;12;13;26;18;33;27;0;30;32;29;34;4;44;17;34;17;16;43;41
337933943;3811; Classique ;clos;1201;0.32983468905799;0.67016531094201;1;48;2015;77;38;46;18;36;41;17;24;20;15;16;39;40;30;4;25;13;49;18;24;28;25;1;42;27;8;10;1;5;22;16;15;16;23;30;3;7;15;50;24;16;50;22;44;6;31;52;22
502347225;1719; Facilities ;clos;459;0.430482838859802;0.569517161140198;1;48;2015;26;3;15;2;3;7;6;18;5;14;8;5;11;1;4;20;10;9;9;19;0;0;3;8;12;13;9;9;1;9;8;0;20;20;17;1;15;11;11;4;16;6;20;13;12;9;16;1
293751961;4567; Classique ;clos;1239;0.469673746441866;0.530326253558134;1;48;2015;41;8;30;23;3;2;28;11;38;47;33;26;23;47;8;41;46;20;1;38;8;5;36;13;38;7;9;8;21;18;40;27;3;24;39;43;34;45;24;39;45;23;19;46;16;25;50;20
924533582;6701; Classique ;clos;2328;0.340993881510222;0.659006118489778;1;48;2015;42;70;59;15;25;89;43;69;53;80;31;88;85;9;86;42;83;58;49;24;79;89;18;5;59;1;48;76;36;7;0;58;92;8;46;12;86;85;68;76;66;1;28;40;90;2;3;49
478667543;1648; Facilities ;clos;627;0.319781553398058;0.680218446601942;1;48;2015;38;1;8;3;18;19;15;3;1;15;8;16;12;5;2;6;13;19;20;1;3;10;4;3;9;16;15;10;19;14;11;22;19;22;15;9;17;16;21;15;19;19;23;22;23;14;14;0
655741456;6001; Classique ;clos;1611;0.488751874687552;0.511248125312448;1;48;2015;172;26;17;30;59;34;0;16;1;23;49;61;60;45;27;54;52;35;49;21;18;21;19;24;14;4;2;11;22;54;33;2;33;21;35;58;1;13;50;61;41;46;54;15;3;32;46;47
548658086;5052; Classique ;clos;1335;0.423396674584323;0.576603325415677;1;48;2015;14;53;26;17;22;50;42;33;50;1;16;37;43;25;23;3;36;60;35;12;8;53;36;12;26;42;31;59;43;20;31;31;3;0;11;14;24;53;5;9;28;20;14;36;13;50;26;39
493924131;1219; Facilities ;clos;268;0.49630844954881;0.50369155045119;1;48;2015;9;7;3;1;10;10;6;8;4;6;0;11;8;1;8;2;11;7;10;3;2;1;5;0;12;9;4;2;7;5;7;8;8;3;5;2;3;1;6;2;9;1;4;8;11;7;5;6
551908758;5578; Classique ;clos;1666;0.465758336321262;0.534241663678738;1;48;2015;39;60;31;52;39;56;10;27;45;30;58;13;11;60;21;25;30;22;34;3;48;17;52;47;60;22;36;40;11;31;10;24;52;56;55;62;59;52;16;33;49;5;39;42;14;39;27;2
957802243;5730; Classique ;clos;1522;0.454101221640489;0.545898778359511;1;48;2015;33;38;2;42;30;7;0;36;57;39;50;64;29;43;34;45;56;6;9;60;56;10;21;34;54;42;3;37;29;34;15;53;36;49;48;56;54;26;0;41;4;47;5;31;15;8;16;18
431305880;1580; Facilities ;clos;461;0.418354430379747;0.581645569620253;1;48;2015;14;3;11;10;2;13;18;5;17;15;8;15;2;5;12;3;4;18;6;8;0;11;7;7;16;4;17;10;0;18;13;4;13;18;18;7;11;19;4;3;19;15;7;5;9;7;7;3
332524071;5942; Classique ;clos;1772;0.40575563783238;0.59424436216762;1;48;2015;90;71;27;66;18;67;1;21;50;68;20;40;51;16;35;49;26;60;6;56;13;16;44;43;44;12;34;42;63;25;50;55;36;25;49;22;9;68;51;26;8;14;31;0;19;64;3;68
311436004;3150; Classique ;clos;959;0.467301587301587;0.532698412698413;1;48;2015;45;12;31;23;13;29;33;28;18;13;22;29;7;12;12;16;7;16;27;6;33;30;8;28;9;2;1;28;29;9;11;32;16;32;32;18;9;10;33;17;26;26;28;24;26;14;5;24
914733241;6565; Classique ;clos;2173;0.398933739527799;0.601066260472201;1;48;2015;109;72;35;18;20;65;25;30;14;52;45;12;70;20;11;49;52;61;42;27;66;77;23;52;77;47;55;46;65;61;47;68;24;59;18;41;64;53;57;28;70;33;12;2;51;29;50;69
879316245;3717; Classique ;clos;832;0.487220877051386;0.512779122948614;1;48;2015;2;23;21;30;22;22;4;28;39;12;26;29;19;6;10;8;0;23;32;22;37;26;8;21;18;39;17;26;4;16;6;29;5;2;21;15;10;20;4;38;14;2;24;9;19;7;5;12
156841705;6835; Classique ;clos;1980;0.443599122165326;0.556400877834675;1;48;2015;72;40;65;36;39;75;3;13;32;49;66;38;54;66;2;12;18;16;75;12;72;24;66;27;33;20;17;14;11;44;67;53;78;66;59;27;63;54;67;73;40;63;3;10;17;35;17;77
130245570;4626; Classique ;clos;1483;0.411370514483355;0.588629485516645;1;48;2015;9;3;52;40;31;45;46;41;9;48;42;5;9;34;43;53;46;31;44;30;53;48;10;20;29;12;14;56;41;25;44;18;22;9;19;41;53;53;25;56;4;42;20;31;34;21;6;16
138510672;6578; Classique ;clos;1943;0.459258133171177;0.540741866828823;1;48;2015;144;45;24;64;54;58;45;32;43;21;51;44;61;29;29;53;2;26;39;73;56;7;18;14;28;36;66;54;70;58;54;16;8;2;67;73;49;14;37;10;36;36;31;6;71;44;34;11
657114418;1481; Facilities ;clos;436;0.388251181634031;0.611748818365969;1;48;2015;8;8;14;12;15;3;8;7;1;2;15;0;18;7;4;3;0;8;13;1;8;5;15;14;4;14;15;6;14;16;9;13;12;15;14;18;7;18;0;5;1;6;12;0;0;17;16;15
703788237;6563; Classique ;clos;1887;0.417949108639342;0.582050891360658;1;48;2015;69;59;28;36;61;9;47;41;31;9;19;51;15;41;0;44;56;12;45;63;28;79;39;40;71;49;35;18;78;25;71;25;22;51;1;1;22;13;58;11;37;58;74;26;29;78;57;55
757406005;6025; Classique ;clos;1940;0.319502074688797;0.680497925311203;1;48;2015;1;27;66;66;79;55;61;19;80;14;27;28;77;12;41;56;36;6;35;37;78;57;57;60;60;62;52;23;45;45;20;43;0;21;7;1;13;4;40;50;75;75;70;22;64;0;32;41
797601371;4267; Classique ;clos;1491;0.364424654323881;0.635575345676119;1;48;2015;79;54;19;50;5;52;11;27;45;11;14;36;49;21;10;13;40;24;34;9;5;44;31;33;46;16;54;26;12;9;34;49;27;32;41;38;23;47;48;22;24;8;28;42;51;52;33;13
523031572;2403; Facilities ;clos;858;0.378693300041615;0.621306699958385;1;48;2015;16;22;19;27;23;20;22;20;31;29;16;10;3;29;27;10;19;26;28;17;20;0;24;28;21;13;23;26;9;4;9;23;24;12;30;13;6;4;19;2;23;23;14;3;26;14;20;11
239117042;6003; Classique ;clos;1899;0.334166250208229;0.665833749791771;1;48;2015;19;29;54;17;24;0;21;41;59;9;50;27;70;58;12;30;61;30;3;35;80;72;74;8;50;54;13;69;41;47;42;15;73;28;28;52;16;55;22;62;2;9;52;70;38;43;63;72
630782687;6181; Classique ;clos;2019;0.39686134929623;0.60313865070377;1;48;2015;126;15;76;1;37;64;43;52;32;70;76;40;8;32;29;72;23;48;60;32;58;17;74;12;62;30;23;37;56;59;30;65;25;4;0;73;8;42;20;47;36;49;10;14;72;57;61;42
668990437;1184; Facilities ;clos;360;0.414695945945946;0.585304054054054;1;48;2015;15;13;6;0;9;14;14;11;2;3;9;12;14;1;2;7;1;4;13;6;1;3;8;6;0;13;10;11;9;3;1;4;5;11;9;12;11;13;4;8;6;7;13;2;11;14;6;3
382402484;4769; Classique ;clos;1628;0.314111973159992;0.685888026840008;1;48;2015;3;43;4;22;66;0;4;66;43;19;63;8;56;37;56;57;3;55;8;31;68;28;38;46;9;27;18;49;3;44;54;31;55;16;2;46;12;39;36;63;62;51;44;38;24;47;34;0
250690852;2049; Facilities ;clos;599;0.373352855051244;0.626647144948756;1;48;2015;30;9;18;4;22;26;10;17;8;13;5;25;18;11;10;1;0;17;13;8;1;21;2;1;4;25;11;4;1;21;9;25;15;9;26;9;17;17;20;6;22;0;9;16;14;0;24;5
456174732;2553; Facilities ;clos;760;0.433215824520172;0.566784175479828;1;48;2015;55;16;28;6;7;10;15;13;18;30;8;23;0;11;30;18;1;4;14;11;30;30;7;28;8;20;9;9;23;30;30;5;24;29;5;2;3;23;9;14;15;7;29;5;12;3;19;14
857691442;2972; Facilities ;clos;726;0.470390309555855;0.529609690444145;1;48;2015;0;20;6;30;20;8;16;25;7;2;20;7;10;1;11;23;6;1;26;31;8;8;3;12;21;28;19;12;14;12;23;18;23;9;2;22;18;10;29;15;0;15;32;23;21;6;26;27
517623555;4354; Classique ;clos;1251;0.375287092328893;0.624712907671107;1;48;2015;21;50;23;4;11;36;5;13;12;42;18;46;52;36;39;16;2;40;31;3;19;19;39;51;25;23;27;1;48;2;17;21;6;30;23;51;47;37;24;19;36;21;5;45;31;19;11;54
924511621;3025; Classique ;clos;772;0.490909090909091;0.509090909090909;1;48;2015;0;0;22;24;7;7;29;28;13;1;19;23;24;15;2;16;7;14;23;8;28;22;30;13;15;20;6;30;25;1;24;12;24;9;22;27;7;25;29;2;8;6;21;12;17;24;4;27
461870703;5467; Classique ;clos;1736;0.35540515822206;0.64459484177794;1;48;2015;35;53;49;30;51;40;70;20;71;54;0;43;5;64;4;19;43;9;0;40;73;30;48;2;58;5;3;59;5;7;21;68;32;19;57;21;19;63;60;73;48;42;59;22;49;4;67;22
557805744;1129; Facilities ;clos;330;0.406554472984942;0.593445527015058;1;48;2015;11;4;5;9;5;6;2;0;4;1;5;11;11;2;4;1;12;4;7;9;13;7;7;7;9;12;11;12;0;9;2;9;10;8;7;12;7;11;7;7;12;6;6;13;0;3;5;5
947049865;5885; Classique ;clos;2005;0.375700934579439;0.624299065420561;1;48;2015;190;46;37;60;45;2;28;11;54;47;49;32;43;27;11;10;73;29;25;61;28;23;71;75;60;70;26;52;63;40;52;53;39;5;1;8;7;61;70;50;10;74;48;5;60;4;25;45
351758912;5214; Classique ;clos;1845;0.344649021864212;0.655350978135788;1;48;2015;37;9;38;21;16;44;51;26;55;11;17;24;42;65;66;35;33;54;64;61;37;36;60;59;12;12;8;51;54;67;18;56;63;20;58;58;39;6;48;18;0;38;33;48;53;4;61;59
546970473;2487; Facilities ;clos;798;0.386409328508243;0.613590671491757;1;48;2015;37;18;28;29;0;7;0;2;5;6;19;1;7;27;10;18;14;26;29;29;24;0;31;15;27;7;22;28;15;21;8;5;12;3;30;13;5;31;24;31;22;24;12;3;12;25;23;13
248328134;1354; Facilities ;clos;414;0.421713441654357;0.578286558345642;1;48;2015;4;15;0;15;0;15;8;8;11;12;3;11;5;6;16;4;11;0;1;11;16;5;13;4;15;4;11;13;4;4;11;16;13;12;6;14;0;0;11;13;12;14;12;1;7;6;15;6
231359874;4665; Classique ;clos;1592;0.361843515541265;0.638156484458735;1;48;2015;33;11;6;57;39;23;49;51;6;51;16;27;10;12;19;39;52;21;5;59;30;14;36;46;42;60;58;21;18;22;31;45;18;22;27;50;40;49;20;58;60;61;1;43;51;30;25;28
774289623;1646; Facilities ;clos;533;0.385176184690158;0.614823815309842;1;48;2015;20;18;0;21;7;19;1;16;12;19;3;14;12;15;7;16;7;18;14;11;11;20;16;2;8;6;7;18;15;11;4;14;3;19;7;5;0;21;15;18;1;11;0;9;16;10;5;11
477279659;6272; Classique ;clos;1864;0.397799744897959;0.602200255102041;1;48;2015;90;49;37;26;2;60;0;40;78;46;65;49;74;43;78;7;65;34;24;5;0;40;10;48;2;23;26;2;35;46;8;56;13;72;63;2;56;71;58;43;20;30;37;23;63;18;49;78
648810122;7401; Classique ;clos;2230;0.406701797054452;0.593298202945548;1;48;2015;15;25;67;89;14;41;59;28;57;40;47;28;40;61;69;6;12;57;83;10;86;83;87;0;77;42;41;12;76;63;70;22;66;17;38;64;68;63;18;77;53;23;29;57;46;44;0;60
503091985;6029; Classique ;clos;1592;0.47420799469232;0.52579200530768;1;48;2015;11;46;29;2;36;57;63;61;25;45;32;49;48;17;53;50;57;42;34;49;29;20;66;53;28;27;21;8;19;14;23;23;59;2;4;14;17;57;7;1;31;4;64;39;32;40;64;20
858440416;2782; Facilities ;clos;980;0.415168943206326;0.584831056793674;1;48;2015;14;17;29;27;19;22;1;6;15;28;1;29;28;26;16;33;29;21;5;31;8;11;31;27;32;28;33;9;11;20;29;21;30;33;23;12;21;15;24;14;17;21;22;28;12;15;13;23
392627703;5762; Classique ;clos;1578;0.433703575147518;0.566296424852482;1;48;2015;19;32;47;1;49;56;29;67;42;27;9;17;45;7;12;27;46;28;23;23;59;10;6;59;39;14;51;53;66;21;21;54;54;9;67;3;34;45;6;42;64;48;1;6;64;5;40;31
158037907;5654; Classique ;clos;1945;0.304032543332154;0.695967456667846;1;48;2015;37;19;51;54;45;13;54;23;38;46;17;66;24;43;20;39;39;79;80;41;8;39;28;9;34;55;24;80;76;41;31;44;23;71;26;80;32;18;45;11;71;72;62;71;9;2;17;38
398349953;6311; Classique ;clos;2357;0.305022975756615;0.694977024243385;1;48;2015;68;26;16;66;35;24;67;58;41;70;91;51;62;32;7;22;73;11;45;88;55;14;30;89;22;82;89;51;71;56;70;76;2;65;11;63;71;47;15;24;54;78;63;47;53;48;34;24
348385284;3969; Classique ;clos;1214;0.327286470143613;0.672713529856387;1;48;2015;12;22;52;2;40;17;17;32;30;21;21;0;22;39;55;9;12;25;3;53;8;38;46;1;2;44;7;25;22;10;19;54;40;55;10;19;51;53;55;35;26;8;11;15;5;44;12;15
730034510;5979; Classique ;clos;1867;0.396052851647433;0.603947148352567;1;48;2015;5;36;44;3;74;29;59;69;8;51;2;49;25;2;40;9;71;0;48;60;75;1;71;7;24;16;48;65;38;74;32;73;48;33;70;65;53;34;20;23;16;1;51;73;74;59;15;24
831679431;4488; Classique ;clos;1416;0.333333333333333;0.666666666666667;1;48;2015;4;40;4;36;49;42;33;11;50;44;55;10;7;59;23;7;60;36;15;49;40;36;35;1;35;31;55;61;7;6;21;7;16;24;31;20;52;39;53;13;17;29;16;6;25;47;38;21
848221682;3722; Classique ;clos;1106;0.493820526598603;0.506179473401397;1;48;2015;105;38;29;37;38;31;28;27;4;37;39;39;34;32;10;3;5;2;23;10;24;28;24;10;13;35;2;6;14;1;0;0;31;27;32;15;38;29;13;16;14;33;26;26;20;5;38;15
146340346;4773; Classique ;clos;1664;0.301487534045674;0.698512465954326;1;48;2015;70;60;38;69;1;2;17;23;5;12;49;18;37;27;53;13;9;31;66;11;12;5;67;41;45;67;38;16;56;53;37;45;30;32;22;55;50;58;59;48;54;8;29;3;30;20;28;45
497845299;2116; Facilities ;clos;678;0.354914933837429;0.645085066162571;1;48;2015;0;25;4;2;27;17;25;15;8;14;15;12;6;23;13;18;16;25;13;23;8;18;12;20;9;11;16;10;12;18;13;14;18;14;7;22;5;16;6;13;25;5;21;9;6;22;2;25
768220043;7142; Classique ;clos;2206;0.390646877625315;0.609353122374685;1;48;2015;104;40;58;60;45;3;46;29;75;74;1;46;41;15;28;88;36;76;1;49;39;82;16;61;79;48;0;47;27;28;26;60;71;44;82;9;59;36;16;67;25;61;53;29;62;46;56;62
642179952;6379; Classique ;clos;1420;0.442545853582066;0.557454146417934;1;48;2015;30;67;61;13;6;21;50;6;1;6;23;70;2;17;43;36;25;5;40;11;61;60;63;64;8;27;18;37;8;45;8;70;17;2;28;6;1;14;36;22;27;67;52;57;6;47;16;20
717202600;3704; Classique ;clos;1236;0.336663066954644;0.663336933045356;1;48;2015;10;39;10;32;26;34;11;13;4;5;15;17;16;19;51;18;8;8;47;48;23;39;24;2;40;28;16;16;10;26;47;24;49;19;40;30;11;29;51;27;20;37;15;39;24;32;41;46
367940635;3723; Classique ;clos;1014;0.370400214880473;0.629599785119527;1;48;2015;12;46;25;20;12;8;25;34;12;12;48;20;27;30;32;41;6;20;28;17;14;15;0;44;41;19;15;12;24;34;3;23;10;42;16;5;8;28;19;10;4;18;34;20;21;29;11;20
685971844;2088; Facilities ;clos;601;0.436302681992337;0.563697318007663;1;48;2015;31;14;18;21;18;1;2;13;20;9;7;22;5;1;3;22;11;3;21;22;21;18;5;12;9;12;6;5;19;12;23;22;9;19;11;8;22;14;4;1;8;15;18;4;3;14;19;4
874783785;4936; Classique ;clos;1718;0.329416531604538;0.670583468395462;1;48;2015;25;7;51;11;33;59;8;7;62;13;43;32;4;42;4;19;58;47;51;28;13;29;50;67;13;64;63;3;45;36;64;41;18;31;47;50;26;50;27;34;38;66;17;38;39;35;63;47
741934280;3094; Classique ;clos;904;0.35617323852618;0.64382676147382;1;48;2015;39;9;0;26;33;33;8;23;32;33;0;4;36;11;7;31;36;28;23;35;2;11;25;26;17;13;9;0;25;29;4;5;12;33;35;23;1;17;30;30;35;3;13;1;9;1;35;13
910794261;7417; Classique ;clos;2053;0.417149791020628;0.582850208979372;1;48;2015;0;58;39;13;24;75;36;51;90;47;54;31;50;8;37;29;68;78;16;55;80;35;53;26;63;68;0;58;2;6;14;77;47;23;19;86;68;68;25;10;52;69;35;40;4;67;20;79
945661749;6957; Classique ;clos;1980;0.337933017105074;0.662066982894926;1;48;2015;153;70;1;39;39;57;37;60;9;0;22;41;85;71;36;32;17;50;7;24;11;95;64;57;0;46;50;42;15;18;66;33;37;84;21;90;80;51;15;46;6;11;28;20;25;52;3;64
877241827;1353; Facilities ;clos;385;0.323725055432373;0.676274944567627;1;48;2015;2;2;2;2;16;5;8;7;0;1;7;12;15;8;14;5;1;15;9;4;10;1;6;2;0;19;12;16;6;1;15;1;1;5;17;2;16;0;1;19;2;18;15;17;1;16;13;18
435585580;5365; Classique ;clos;1474;0.484249767008388;0.515750232991612;1;48;2015;40;24;23;57;54;54;10;52;22;4;39;2;46;56;55;4;7;11;32;13;31;41;1;45;12;21;52;46;23;56;46;56;47;24;44;9;45;13;41;11;7;44;5;5;11;42;48;43
598407305;3808; Classique ;clos;919;0.473739495798319;0.526260504201681;1;48;2015;37;37;16;18;22;21;39;0;1;15;38;14;12;28;17;7;38;14;7;9;7;0;16;32;21;34;11;38;31;38;40;22;0;0;22;1;3;9;11;15;24;38;33;27;29;0;3;24
256166085;2918; Facilities ;clos;862;0.431459904043866;0.568540095956134;1;48;2015;0;5;12;30;29;29;5;1;18;20;1;10;29;32;16;15;17;8;16;23;33;25;15;25;12;24;32;15;29;33;24;25;3;9;17;11;23;14;21;15;1;21;34;32;4;10;10;29
533897316;6856; Classique ;clos;1811;0.478558926487748;0.521441073512252;1;48;2015;2;65;64;68;16;63;37;14;29;26;34;3;58;14;60;56;33;60;15;31;65;68;40;18;43;57;44;27;18;14;16;32;6;63;49;2;57;12;5;72;22;11;72;73;21;28;55;73
555971621;6424; Classique ;clos;1643;0.460927770859278;0.539072229140722;1;48;2015;10;31;42;64;27;15;14;46;68;2;11;27;38;66;43;20;21;36;2;9;0;32;47;42;27;5;57;27;45;63;48;39;54;39;42;2;29;61;44;7;56;63;35;37;56;70;23;1
830192254;6168; Classique ;clos;2009;0.341601815823606;0.658398184176394;1;48;2015;42;62;39;52;21;29;12;66;32;48;26;28;68;72;17;81;75;53;69;65;31;77;21;50;13;8;50;14;37;64;58;15;52;55;8;32;63;62;39;19;47;7;16;1;82;45;30;56
198652753;5683; Classique ;clos;1607;0.450642266408587;0.549357733591413;1;48;2015;63;33;40;54;40;59;4;36;65;2;35;61;36;15;9;30;30;59;50;11;43;5;24;50;53;22;17;11;57;45;1;26;22;6;57;6;21;26;60;30;15;62;33;53;21;42;48;19
310427337;3310; Classique ;clos;1218;0.321148036253776;0.678851963746224;1;48;2015;2;28;45;46;16;10;24;42;43;44;41;0;2;35;30;9;7;32;40;30;6;15;10;3;42;43;46;23;25;31;32;37;29;2;15;40;41;21;14;2;41;33;9;42;2;33;25;30
