Id_contrat; Expo ; typ_produit ; Recup_total ;Statut_cloture;lgd ;tx_recup_total;controle;duree ; date_entree_defaut ;recup1;recup2;recup3;recup4;recup5;recup6;recup7;recup8;recup9;recup10;recup11;recup12;recup13;recup14;recup15;recup16;recup17;recup18;recup19;recup20;recup21;recup22;recup23;recup24;recup25;recup26;recup27;recup28;recup29;recup30;recup31;recup32;recup33;recup34;recup35;recup36;recup37;recup38;recup39;recup40;recup41;recup42;recup43;recup44;recup45;recup46;recup47;recup48
440320523;4298; Classique ;2333;clos;0.45719;0.54281;1;46;2016;57;31;0;43;35;0;13;29;25;14;40;21;9;23;8;14;37;20;11;7;37;13;2;17;34;35;13;31;23;12;12;19;2;20;26;25;21;7;17;27;9;4;22;21;3;1444;0;0
504838110;7456; Classique ;4205;clos;0.43602;0.56398;1;43;2016;80;21;16;44;27;47;35;41;19;38;65;63;5;20;14;21;19;60;15;51;59;44;22;23;12;8;62;40;62;7;45;50;14;12;44;20;38;43;49;21;13;27;2789;0;0;0;0;0
977864333;5949; Classique ;2991;clos;0.49723;0.50277;1;36;2016;25;40;35;34;49;48;20;17;16;36;48;23;44;38;4;20;49;25;47;38;11;14;29;40;21;3;43;30;19;8;11;22;33;39;10;2002;0;0;0;0;0;0;0;0;0;0;0;0
385360584;4971; Classique ;2833;clos;0.43009;0.56991;1;44;2016;61;17;48;17;31;6;34;11;36;9;51;28;12;42;45;29;9;11;36;11;2;36;6;25;14;35;12;9;23;0;15;29;14;14;41;40;27;1;25;2;26;18;12;1863;0;0;0;0
989335236;2893; Facilitié de paiement ;1460;clos;0.49533;0.50467;1;37;2016;37;23;18;21;24;5;12;0;9;4;4;19;1;15;3;21;10;5;13;1;23;13;20;13;18;12;19;21;8;0;5;7;3;19;17;7;1010;0;0;0;0;0;0;0;0;0;0;0
780850576;5327; Classique ;3706;clos;0.3043;0.6957;1;45;2016;20;36;68;10;1;18;68;15;26;35;68;48;3;49;57;63;13;46;32;0;29;55;35;44;41;55;47;19;45;2;42;22;21;51;45;4;24;15;46;15;26;18;29;17;2283;0;0;0
778312997;4949; Classique ;3311;clos;0.33098;0.66902;1;42;2016;28;24;1;31;62;34;48;32;12;38;16;53;51;4;33;48;0;52;24;24;45;15;40;16;19;18;30;33;15;14;24;27;29;0;0;10;39;15;20;35;7;2245;0;0;0;0;0;0
846627165;1425; Facilitié de paiement ;900;clos;0.36842;0.63158;1;44;2016;41;1;9;2;9;7;2;6;2;7;10;5;4;15;6;7;11;2;5;1;14;0;6;4;11;5;0;2;13;3;6;4;11;0;9;13;5;11;0;3;8;7;11;602;0;0;0;0
629228785;7433; Classique ;3956;clos;0.46778;0.53222;1;42;2016;63;65;57;39;66;21;49;2;46;29;48;50;47;39;9;42;38;53;27;57;29;26;18;18;59;35;9;31;38;13;17;2;44;28;42;18;19;47;31;27;33;2525;0;0;0;0;0;0
825978291;5120; Classique ;2907;clos;0.43223;0.56777;1;39;2016;8;56;52;2;45;24;30;9;25;25;35;45;2;27;13;44;17;39;43;47;37;36;19;4;9;18;2;33;13;1;12;27;28;28;21;30;40;2;1959;0;0;0;0;0;0;0;0;0
757942290;4930; Classique ;2769;clos;0.43834;0.56166;1;36;2016;0;45;44;18;53;46;38;32;18;17;13;9;44;18;7;39;9;2;43;20;36;10;17;27;0;15;28;36;3;21;25;6;10;7;4;2009;0;0;0;0;0;0;0;0;0;0;0;0
329860414;1991; Facilitié de paiement ;1157;clos;0.41888;0.58112;1;35;2016;2;14;17;7;14;15;16;14;19;0;14;12;1;15;6;2;13;0;5;15;12;6;7;17;9;14;5;16;14;11;0;13;4;7;821;0;0;0;0;0;0;0;0;0;0;0;0;0
361215789;4512; Classique ;2979;clos;0.33976;0.66024;1;35;2016;26;12;27;1;13;41;24;29;11;52;18;12;17;20;52;51;24;6;15;19;19;23;23;0;11;11;25;32;39;26;1;13;45;26;2215;0;0;0;0;0;0;0;0;0;0;0;0;0
403597890;5786; Classique ;3654;clos;0.36848;0.63152;1;45;2016;50;23;54;35;27;30;66;5;39;42;3;1;39;58;39;46;56;24;29;40;8;41;48;50;18;25;42;5;26;2;39;33;32;42;24;37;28;28;15;38;22;40;13;10;2282;0;0;0
593239249;7352; Classique ;4686;clos;0.36262;0.63738;1;36;2016;17;60;4;31;52;77;50;79;39;72;7;18;79;6;58;71;74;56;72;47;41;69;27;37;2;31;45;41;25;45;16;31;16;51;39;3201;0;0;0;0;0;0;0;0;0;0;0;0
206807060;5345; Classique ;3399;clos;0.36408;0.63592;1;41;2016;48;55;23;53;42;63;12;34;1;13;11;16;2;36;18;43;30;18;4;2;19;47;29;27;25;6;24;5;21;41;34;47;11;30;24;24;30;3;44;4;2380;0;0;0;0;0;0;0
941725920;1361; Facilitié de paiement ;948;clos;0.30345;0.69655;1;43;2016;22;6;18;3;17;10;1;4;16;16;11;13;6;13;6;1;0;1;3;11;12;0;0;8;12;11;4;12;2;6;3;8;12;13;7;6;9;2;7;6;10;1;619;0;0;0;0;0
557289241;1066; Facilitié de paiement ;549;clos;0.48499;0.51501;1;41;2016;0;9;4;0;4;0;9;0;5;8;8;7;0;6;8;1;7;7;8;6;2;0;1;1;2;3;7;7;0;3;0;7;6;1;6;8;6;1;1;5;385;0;0;0;0;0;0;0
242559510;4902; Classique ;3331;clos;0.32048;0.67952;1;46;2016;6;59;6;34;56;52;45;33;23;34;59;23;26;25;11;46;40;53;15;34;16;25;38;47;6;32;22;47;43;41;0;13;21;2;21;1;37;12;29;41;12;11;12;11;15;2096;0;0
907596759;4109; Classique ;2448;clos;0.40423;0.59577;1;45;2016;74;0;17;4;21;2;36;13;14;42;25;43;33;8;4;7;34;35;10;20;39;34;12;10;11;36;23;33;10;31;5;1;33;1;31;5;30;14;13;24;4;31;26;8;1541;0;0;0
710829774;3620; Classique ;1828;clos;0.49503;0.50497;1;36;2016;3;31;28;32;10;24;11;28;4;3;31;6;15;7;12;31;17;30;6;24;6;8;12;15;12;25;9;23;8;17;18;24;22;11;18;1247;0;0;0;0;0;0;0;0;0;0;0;0
708127480;2628; Facilitié de paiement ;1701;clos;0.35274;0.64726;1;36;2016;0;17;32;5;15;22;11;13;2;25;9;16;21;17;2;3;14;26;24;25;27;26;9;21;8;20;15;0;14;7;0;7;7;18;23;1200;0;0;0;0;0;0;0;0;0;0;0;0
187992322;1695; Facilitié de paiement ;896;clos;0.47139;0.52861;1;43;2016;8;5;1;4;13;10;1;2;7;4;5;11;8;10;1;3;9;14;10;7;11;6;11;14;13;3;13;3;10;8;1;8;7;9;12;2;11;10;6;9;8;9;579;0;0;0;0;0
454328462;7163; Classique ;4705;clos;0.34315;0.65685;1;38;2016;48;15;89;79;34;22;12;8;39;78;26;53;4;34;79;7;58;4;50;47;59;2;58;65;22;51;30;28;55;59;24;5;6;7;9;45;14;3380;0;0;0;0;0;0;0;0;0;0
246999663;1973; Facilitié de paiement ;1061;clos;0.46224;0.53776;1;42;2016;0;5;17;12;17;15;2;15;12;11;0;5;13;1;11;6;1;16;1;14;14;8;8;10;16;7;15;0;13;6;1;6;0;8;15;6;13;12;3;4;3;719;0;0;0;0;0;0
390013759;2345; Facilitié de paiement ;1228;clos;0.47633;0.52367;1;40;2016;17;5;14;16;20;1;8;8;22;6;4;22;12;18;13;6;13;14;12;3;13;11;7;3;13;8;9;3;10;12;4;9;6;2;10;4;16;4;13;837;0;0;0;0;0;0;0;0
317293084;6838; Classique ;3973;clos;0.41898;0.58102;1;36;2016;5;4;45;72;63;1;40;19;74;28;9;48;22;6;33;6;20;25;33;38;60;60;27;26;27;10;37;24;9;4;6;17;0;56;37;2982;0;0;0;0;0;0;0;0;0;0;0;0
271513613;5728; Classique ;3594;clos;0.37256;0.62744;1;44;2016;23;7;22;17;24;53;61;44;29;17;6;63;25;3;0;44;23;20;16;16;37;33;26;43;38;21;1;18;32;56;6;7;12;45;22;1;32;4;46;6;30;47;26;2492;0;0;0;0
460243682;4820; Classique ;3222;clos;0.33154;0.66846;1;45;2016;10;33;13;63;8;34;5;21;15;13;41;51;46;16;22;13;44;47;49;37;22;11;27;28;49;24;16;27;6;3;20;5;7;35;40;27;45;25;19;33;35;17;26;31;2063;0;0;0
964781071;4315; Classique ;2640;clos;0.38818;0.61182;1;35;2016;56;44;36;20;28;36;41;32;36;10;23;12;5;29;15;30;27;9;7;5;0;0;22;11;31;10;16;22;18;10;12;39;32;11;1905;0;0;0;0;0;0;0;0;0;0;0;0;0
115341875;3282; Classique ;1935;clos;0.41042;0.58958;1;40;2016;26;4;16;9;22;20;14;8;27;30;35;13;3;16;16;10;13;9;25;6;18;19;31;15;14;15;30;17;9;11;23;28;16;4;10;8;17;5;21;1302;0;0;0;0;0;0;0;0
576426822;3579; Classique ;2107;clos;0.41129;0.58871;1;46;2016;24;27;38;18;40;37;34;23;12;21;30;18;1;7;22;27;8;20;28;20;4;1;1;21;25;8;2;23;25;30;8;10;9;11;10;12;26;28;4;19;22;21;24;25;2;1281;0;0
772553070;5593; Classique ;3659;clos;0.34579;0.65421;1;37;2016;99;21;55;15;55;31;42;36;49;29;18;3;42;50;58;17;9;51;8;23;20;40;22;32;4;4;3;28;48;18;39;12;19;35;15;23;2586;0;0;0;0;0;0;0;0;0;0;0
712226833;3798; Classique ;2453;clos;0.35413;0.64587;1;42;2016;55;11;33;28;0;11;28;10;5;31;29;30;2;31;30;10;1;17;41;1;4;40;5;39;33;29;19;19;23;27;5;17;33;1;10;1;4;29;31;28;13;1639;0;0;0;0;0;0
332155856;3794; Classique ;2364;clos;0.37691;0.62309;1;38;2016;48;37;27;7;29;4;42;18;37;24;18;18;35;11;2;30;27;30;30;17;26;23;18;24;33;32;8;7;32;8;30;8;14;14;10;17;13;1556;0;0;0;0;0;0;0;0;0;0
431693147;6710; Classique ;4320;clos;0.35618;0.64382;1;45;2016;56;10;51;42;58;57;20;31;61;1;41;21;16;73;53;42;33;34;11;45;46;61;6;69;8;46;5;9;11;3;26;20;0;9;56;32;21;31;37;59;51;55;20;2;2881;0;0;0
733877293;3453; Classique ;2101;clos;0.39154;0.60846;1;46;2016;84;32;4;30;11;31;37;6;29;23;28;31;18;33;12;24;16;5;27;24;22;3;18;30;24;28;12;2;28;25;20;21;11;15;23;11;17;3;3;7;18;2;8;17;3;1225;0;0
958733670;7165; Classique ;4987;clos;0.30398;0.69602;1;41;2016;259;62;6;70;30;31;68;32;15;20;12;62;84;59;49;14;35;76;61;52;68;9;13;18;7;10;35;6;16;6;73;30;26;12;59;56;1;6;39;11;3389;0;0;0;0;0;0;0
565363237;1314; Facilitié de paiement ;783;clos;0.40411;0.59589;1;39;2016;20;4;5;9;8;11;12;14;5;13;8;3;13;2;11;10;3;6;8;6;3;5;10;11;8;9;9;0;2;5;7;9;10;2;8;5;8;2;499;0;0;0;0;0;0;0;0;0
116637923;4749; Classique ;3204;clos;0.32533;0.67467;1;40;2016;86;1;34;48;25;12;45;17;12;26;13;15;16;14;25;18;35;46;35;24;4;8;37;3;44;46;40;12;0;28;46;15;36;26;20;30;45;17;5;2195;0;0;0;0;0;0;0;0
928759367;3445; Classique ;2004;clos;0.41829;0.58171;1;43;2016;9;2;1;17;2;24;15;27;31;33;22;20;36;33;32;30;2;0;10;7;18;29;30;7;21;4;6;6;12;14;23;24;20;5;23;9;22;12;1;16;5;25;1319;0;0;0;0;0
921419811;1576; Facilitié de paiement ;1074;clos;0.31853;0.68147;1;36;2016;13;21;15;4;0;12;19;1;15;19;12;4;5;12;4;3;9;9;14;3;7;14;3;9;1;4;3;11;3;13;10;13;1;11;13;764;0;0;0;0;0;0;0;0;0;0;0;0
130842985;5616; Classique ;2949;clos;0.47489;0.52511;1;41;2016;52;34;24;46;28;45;52;39;52;8;36;47;36;12;43;41;29;29;29;16;12;24;12;41;15;3;23;2;35;14;3;28;37;0;36;12;1;9;28;8;1908;0;0;0;0;0;0;0
393420481;6179; Classique ;3462;clos;0.43972;0.56028;1;35;2016;41;1;41;63;39;14;43;0;47;15;6;18;32;20;36;36;31;53;42;10;11;52;18;50;43;38;21;47;7;22;31;24;26;43;2441;0;0;0;0;0;0;0;0;0;0;0;0;0
699145511;4528; Classique ;3102;clos;0.31493;0.68507;1;37;2016;28;26;28;35;32;49;30;24;55;27;1;1;40;49;20;24;17;7;2;18;22;27;24;12;46;33;40;31;40;4;22;16;7;35;13;43;2174;0;0;0;0;0;0;0;0;0;0;0
469885509;7093; Classique ;4287;clos;0.3956;0.6044;1;44;2016;206;47;75;65;56;66;9;43;33;24;20;60;69;63;65;48;52;32;42;11;31;38;40;33;61;42;48;55;3;45;5;7;41;35;17;30;24;44;19;5;51;47;26;2454;0;0;0;0
993504040;1962; Facilitié de paiement ;1295;clos;0.33996;0.66004;1;35;2016;29;21;20;8;9;8;8;23;11;3;14;17;3;2;21;0;8;13;17;0;13;15;12;2;15;20;11;14;11;6;12;7;11;18;893;0;0;0;0;0;0;0;0;0;0;0;0;0
530567666;4837; Classique ;3274;clos;0.32313;0.67687;1;37;2016;5;53;34;7;48;55;13;54;36;40;1;53;1;46;38;30;34;49;35;4;14;34;30;22;38;10;46;40;15;40;15;30;22;37;20;32;2193;0;0;0;0;0;0;0;0;0;0;0
952815367;4834; Classique ;2488;clos;0.48531;0.51469;1;40;2016;2;47;23;47;20;36;8;16;3;1;34;29;18;22;7;8;27;0;26;23;16;31;14;19;2;6;29;6;29;22;23;29;37;30;35;6;12;22;10;1713;0;0;0;0;0;0;0;0
642369428;7253; Classique ;4176;clos;0.42424;0.57576;1;46;2016;81;0;18;7;49;19;1;24;53;40;58;73;53;55;37;2;42;24;58;1;25;4;15;68;23;4;10;22;56;18;20;42;25;40;36;9;52;11;2;23;36;7;29;25;43;2836;0;0
582338874;1401; Facilitié de paiement ;942;clos;0.32762;0.67238;1;40;2016;1;16;9;18;17;1;1;17;7;10;10;8;10;1;8;4;10;1;7;9;12;3;8;11;11;7;6;12;0;7;14;12;11;1;3;11;9;1;0;638;0;0;0;0;0;0;0;0
941549428;2770; Facilitié de paiement ;1589;clos;0.42635;0.57365;1;42;2016;32;16;2;13;30;13;20;16;18;23;5;27;24;4;7;13;2;8;2;15;25;3;0;10;2;23;22;8;1;16;9;7;10;20;8;1;1;22;11;6;16;1078;0;0;0;0;0;0
184165868;1708; Facilitié de paiement ;1134;clos;0.33607;0.66393;1;39;2016;1;16;3;0;18;14;0;21;4;17;14;19;7;1;1;19;3;14;5;0;4;5;14;6;6;1;4;4;18;12;5;2;11;14;13;2;3;15;818;0;0;0;0;0;0;0;0;0
509733204;1975; Facilitié de paiement ;1247;clos;0.36861;0.63139;1;41;2016;35;0;10;23;5;4;12;10;18;22;10;3;17;20;4;7;15;16;16;18;3;11;11;10;2;6;12;1;18;8;15;2;14;8;0;1;6;15;0;12;827;0;0;0;0;0;0;0
701805449;1057; Facilitié de paiement ;649;clos;0.386;0.614;1;39;2016;10;4;6;11;10;1;10;10;2;8;8;8;3;11;6;3;1;3;0;9;6;6;4;6;3;0;7;9;1;4;5;0;2;0;1;8;6;4;453;0;0;0;0;0;0;0;0;0
117367641;5716; Classique ;3265;clos;0.4288;0.5712;1;44;2016;10;34;19;53;55;60;41;29;44;53;40;37;44;46;48;27;38;46;14;19;22;38;18;6;46;23;27;19;36;31;17;17;2;43;26;4;13;13;5;32;39;9;30;1992;0;0;0;0
842164266;1762; Facilitié de paiement ;1037;clos;0.41146;0.58854;1;42;2016;23;8;7;4;16;0;8;16;14;13;15;10;0;0;4;14;8;2;5;7;11;10;6;3;13;2;16;16;6;1;7;9;9;2;4;5;14;2;13;0;11;703;0;0;0;0;0;0
795639960;5445; Classique ;3703;clos;0.31993;0.68007;1;43;2016;163;35;41;40;30;20;59;43;23;42;51;53;15;11;29;35;25;31;39;53;20;11;36;23;18;52;32;46;23;50;4;7;11;4;8;31;43;16;28;24;24;12;2342;0;0;0;0;0
162547465;4176; Classique ;2726;clos;0.34722;0.65278;1;46;2016;107;18;21;37;35;3;4;30;8;29;29;8;22;30;33;35;42;30;3;9;6;37;7;18;16;40;38;20;9;7;6;27;11;12;5;37;7;33;29;19;7;13;0;0;30;1759;0;0
118344123;4422; Classique ;2979;assimilé clos;0.32632;0.67368;1;48;2015;38;29;34;39;35;23;23;16;21;52;11;29;43;20;23;8;2;44;3;33;39;9;45;45;40;3;19;4;19;19;3;27;25;43;6;7;0;32;26;29;29;0;27;2;33;20;11;189.1
838871778;1560; Facilitié de paiement ;1010;clos;0.35256;0.64744;1;41;2016;15;3;0;1;5;2;12;6;18;2;13;12;4;12;15;8;7;13;3;16;0;4;7;13;13;7;12;0;7;12;9;4;6;7;7;10;5;11;5;11;693;0;0;0;0;0;0;0
424457489;5476; Classique ;3686;clos;0.32688;0.67312;1;38;2016;54;36;27;14;66;51;1;30;2;13;33;57;13;17;17;40;64;25;41;36;12;38;57;54;47;50;12;40;21;19;42;15;27;10;38;33;6;2528;0;0;0;0;0;0;0;0;0;0
751839121;5953; Classique ;3003;clos;0.49555;0.50445;1;36;2016;36;5;6;3;59;19;21;6;45;32;9;21;52;29;12;7;38;39;0;42;11;7;4;21;21;6;26;2;40;29;7;37;27;39;40;2205;0;0;0;0;0;0;0;0;0;0;0;0
253983551;6250; Classique ;4113;clos;0.34192;0.65808;1;37;2016;8;27;55;77;46;62;16;10;30;42;9;31;40;6;33;8;3;54;13;55;40;27;32;16;57;3;38;46;37;20;9;23;29;7;42;61;3001;0;0;0;0;0;0;0;0;0;0;0
442729686;6575; Classique ;4505;clos;0.31483;0.68517;1;43;2016;60;35;2;58;81;28;54;72;63;39;76;45;31;34;24;57;67;24;47;50;27;3;64;40;38;67;39;51;58;8;49;5;0;3;24;19;35;17;16;41;50;1;2903;0;0;0;0;0
556801360;1376; Facilitié de paiement ;742;clos;0.46076;0.53924;1;40;2016;10;10;6;11;9;13;5;3;3;13;9;5;12;8;7;7;4;3;11;4;11;0;8;10;8;1;10;3;4;5;8;2;8;1;3;1;1;10;2;493;0;0;0;0;0;0;0;0
984356152;6778; Classique ;3714;clos;0.45205;0.54795;1;41;2016;139;4;61;60;20;23;55;1;60;20;60;0;24;6;61;13;41;52;30;21;12;51;50;52;10;51;2;46;25;45;47;51;18;12;12;24;40;3;32;43;2337;0;0;0;0;0;0;0
442750471;1518; Facilitié de paiement ;925;assimilé clos;0.39065;0.60935;1;48;2015;0;3;9;10;2;1;2;1;4;8;2;3;1;14;8;15;16;15;10;3;15;10;3;5;12;14;2;11;6;6;0;11;8;0;7;0;12;13;5;6;12;6;12;6;12;10;1;59.3
473746189;3234; Classique ;2007;assimilé clos;0.37941;0.62059;1;48;2015;55;3;31;25;21;36;3;30;4;5;15;13;7;5;32;18;20;15;22;1;5;31;20;24;5;1;3;31;27;1;28;28;28;6;28;2;1;24;0;8;25;13;2;12;7;18;4;126.4
767772786;5653; Classique ;3316;clos;0.41341;0.58659;1;41;2016;9;60;33;5;5;47;52;3;47;19;42;52;53;25;45;43;49;19;14;7;38;22;44;21;6;34;22;28;6;15;48;29;29;27;31;14;36;22;1;11;2203;0;0;0;0;0;0;0
962138252;4436; Classique ;2397;clos;0.45965;0.54035;1;40;2016;34;25;21;12;7;21;32;13;2;23;1;2;13;43;1;35;39;32;37;13;34;21;11;26;26;4;28;27;7;5;16;5;19;19;24;14;15;11;0;1679;0;0;0;0;0;0;0;0
217722902;6321; Classique ;4010;clos;0.36561;0.63439;1;41;2016;37;64;59;16;3;10;43;68;49;72;52;31;56;68;53;25;45;47;49;6;41;36;58;16;34;35;8;7;1;57;5;34;25;17;13;50;46;49;0;25;2600;0;0;0;0;0;0;0
987797665;7486; Classique ;4775;clos;0.36214;0.63786;1;37;2016;24;93;4;22;78;0;31;33;0;14;80;37;8;14;7;65;84;7;20;37;42;41;19;73;50;46;13;59;14;41;13;36;3;66;28;51;3522;0;0;0;0;0;0;0;0;0;0;0
662596166;2684; Facilitié de paiement ;1462;clos;0.45529;0.54471;1;47;2015;45;4;7;3;6;0;16;8;13;3;5;9;17;20;8;3;9;14;18;6;17;0;10;20;9;3;15;11;2;10;4;9;4;2;22;7;9;13;3;20;20;7;7;16;13;6;989;0
773134691;1205; Facilitié de paiement ;729;clos;0.39502;0.60498;1;47;2015;7;9;2;12;0;11;12;7;1;1;0;4;8;5;11;11;1;12;11;3;11;1;11;9;1;7;0;1;2;9;9;1;0;0;7;10;10;3;6;3;7;7;4;3;7;6;466;0
594893681;6586; Classique ;4128;clos;0.37322;0.62678;1;42;2016;170;1;30;78;48;2;38;44;60;63;52;31;60;27;12;46;17;24;56;65;5;26;56;41;1;3;33;6;39;15;57;5;42;18;21;6;55;39;43;0;39;2654;0;0;0;0;0;0
667501374;5851; Classique ;3641;clos;0.37771;0.62229;1;46;2016;4;39;17;64;54;62;65;51;6;11;0;6;25;3;47;55;41;9;46;39;42;9;51;34;56;51;4;40;45;38;48;20;4;50;33;37;37;9;26;28;29;34;44;19;15;2194;0;0
583254286;5719; Classique ;3689;clos;0.35496;0.64504;1;40;2016;33;14;61;61;34;18;43;10;55;42;37;33;13;49;49;48;8;34;16;13;56;19;13;26;5;5;0;50;56;2;24;0;27;8;15;36;33;27;26;2590;0;0;0;0;0;0;0;0
120810753;7307; Classique ;4194;clos;0.42603;0.57397;1;39;2016;59;82;48;3;35;71;75;2;39;39;69;72;17;60;36;32;45;49;11;6;11;7;1;63;3;3;12;21;9;0;19;63;12;10;1;33;58;29;2989;0;0;0;0;0;0;0;0;0
870646937;1974; Facilitié de paiement ;1114;clos;0.43566;0.56434;1;42;2016;0;21;18;10;21;13;5;5;4;12;17;18;1;7;6;8;2;13;10;13;6;1;11;14;0;1;17;4;9;3;4;8;3;0;4;4;6;6;11;0;9;789;0;0;0;0;0;0
124045623;6523; Classique ;3991;clos;0.38816;0.61184;1;47;2015;29;36;2;64;51;35;5;51;67;12;21;41;8;25;68;55;31;54;0;64;45;23;56;22;32;15;0;2;13;20;4;15;22;51;12;12;42;41;23;45;0;1;27;33;27;32;2657;0
612616865;3956; Classique ;2533;clos;0.35971;0.64029;1;37;2016;4;21;42;35;29;35;23;32;38;13;44;26;13;11;31;17;20;2;1;11;32;9;20;25;31;31;5;11;35;1;10;30;21;13;8;1;1802;0;0;0;0;0;0;0;0;0;0;0
429188179;2295; Facilitié de paiement ;1540;clos;0.32898;0.67102;1;36;2016;38;29;1;3;22;9;23;3;12;8;5;12;13;6;3;11;3;18;10;7;3;26;4;19;0;16;9;8;21;4;8;18;21;7;6;1134;0;0;0;0;0;0;0;0;0;0;0;0
191587264;2101; Facilitié de paiement ;1299;clos;0.38172;0.61828;1;35;2016;4;20;7;21;1;22;6;16;7;23;9;9;14;2;5;20;17;15;7;20;15;10;7;20;19;0;4;17;16;17;4;13;17;6;889;0;0;0;0;0;0;0;0;0;0;0;0;0
679426509;2714; Facilitié de paiement ;1563;clos;0.4241;0.5759;1;36;2016;41;19;15;27;25;19;16;7;3;7;12;3;10;4;0;15;22;0;25;6;23;5;5;6;9;1;24;16;15;9;3;23;1;2;15;1130;0;0;0;0;0;0;0;0;0;0;0;0
243450894;6210; Classique ;3201;clos;0.48454;0.51546;1;39;2016;12;61;34;57;42;40;58;30;3;35;55;51;54;34;40;6;29;27;44;36;49;20;30;0;22;37;5;15;16;24;39;37;32;26;27;39;20;14;2001;0;0;0;0;0;0;0;0;0
300201897;2510; Facilitié de paiement ;1358;assimilé clos;0.45896;0.54104;1;48;2015;8;18;2;12;23;19;16;11;8;16;8;8;7;2;9;2;23;8;22;6;1;13;0;3;0;8;3;2;6;18;10;18;3;4;2;8;18;19;19;4;17;10;6;13;12;1;13;89.9
211568144;1599; Facilitié de paiement ;1026;clos;0.35835;0.64165;1;35;2016;23;19;5;16;16;0;6;12;3;0;2;8;9;6;0;5;17;7;7;2;6;4;6;14;9;7;0;16;4;4;10;12;3;14;754;0;0;0;0;0;0;0;0;0;0;0;0;0
598831832;2329; Facilitié de paiement ;1495;clos;0.35809;0.64191;1;47;2015;5;13;18;19;11;23;8;17;9;20;26;18;21;19;13;8;11;9;23;10;12;9;19;13;5;8;9;19;9;18;13;19;2;3;18;9;4;3;15;1;18;6;4;10;17;7;924;0
492669510;3781; Classique ;2127;clos;0.43745;0.56255;1;35;2016;29;20;21;19;27;32;18;35;9;23;17;30;30;12;36;21;25;22;19;18;18;9;10;13;8;21;3;18;21;9;11;4;23;12;1484;0;0;0;0;0;0;0;0;0;0;0;0;0
346995373;3088; Classique ;1714;clos;0.44495;0.55505;1;39;2016;25;11;19;31;10;1;8;0;30;22;21;25;24;18;25;18;27;9;27;12;14;13;14;13;14;7;9;6;10;24;11;13;6;15;22;23;2;0;1135;0;0;0;0;0;0;0;0;0
971491894;2745; Facilitié de paiement ;1395;clos;0.4918;0.5082;1;42;2016;24;5;11;2;14;7;15;13;15;15;2;6;20;6;18;0;3;2;8;20;8;20;7;3;14;4;10;0;16;12;16;20;18;15;0;13;17;14;11;8;19;944;0;0;0;0;0;0
763002051;4916; Classique ;2918;clos;0.40643;0.59357;1;38;2016;63;1;34;46;36;35;29;18;4;38;37;3;18;26;42;8;34;6;20;14;24;30;17;13;9;45;34;13;36;38;36;41;31;17;24;13;12;1973;0;0;0;0;0;0;0;0;0;0
975180721;6638; Classique ;3365;clos;0.49307;0.50693;1;35;2016;40;6;4;55;12;12;11;16;13;50;19;54;13;24;3;28;5;49;46;18;52;9;50;42;48;49;44;41;44;8;39;49;11;5;2396;0;0;0;0;0;0;0;0;0;0;0;0;0
149191025;6755; Classique ;4325;clos;0.35973;0.64027;1;36;2016;205;44;44;66;60;6;57;40;38;38;35;35;71;36;50;30;52;31;5;36;24;11;17;10;39;10;7;18;54;15;25;49;0;4;14;3049;0;0;0;0;0;0;0;0;0;0;0;0
961236921;2832; Facilitié de paiement ;1897;clos;0.33016;0.66984;1;38;2016;2;13;27;26;12;26;23;31;14;21;20;9;14;26;16;23;0;3;12;26;27;19;19;28;18;2;7;4;14;9;27;16;22;10;17;26;15;1273;0;0;0;0;0;0;0;0;0;0
300298229;1347; Facilitié de paiement ;940;assimilé clos;0.30215;0.69785;1;48;2015;17;3;0;2;4;4;12;14;7;4;4;13;15;7;9;13;3;13;10;12;12;15;8;8;7;9;8;2;4;2;5;10;13;11;5;9;5;12;3;10;8;0;0;0;9;1;7;59.1
685820724;2948; Facilitié de paiement ;1954;clos;0.33718;0.66282;1;38;2016;25;31;14;27;25;4;11;10;24;18;17;24;15;13;29;21;13;2;32;8;6;7;31;27;7;1;22;6;2;10;21;27;10;26;8;13;27;1340;0;0;0;0;0;0;0;0;0;0
666165762;3651; Classique ;2305;clos;0.36867;0.63133;1;45;2016;50;22;38;18;37;11;16;42;26;3;2;12;30;3;37;3;5;1;19;9;28;6;34;5;36;10;27;23;19;30;10;32;24;10;31;9;15;31;24;0;13;12;23;6;1463;0;0;0
558545462;1716; Facilitié de paiement ;1175;clos;0.31527;0.68473;1;36;2016;42;14;7;2;3;5;0;0;21;8;8;21;14;0;19;14;11;2;2;16;8;5;3;3;2;1;2;16;17;13;0;8;10;11;7;860;0;0;0;0;0;0;0;0;0;0;0;0
590654485;6220; Classique ;3556;clos;0.4283;0.5717;1;35;2016;24;16;44;30;6;53;31;64;52;34;46;32;7;48;51;28;3;52;21;11;45;37;18;37;36;32;2;42;39;27;24;21;4;21;2518;0;0;0;0;0;0;0;0;0;0;0;0;0
768488347;3014; Classique ;1637;clos;0.45687;0.54313;1;39;2016;12;25;3;0;31;14;24;6;22;26;9;4;20;8;26;19;16;1;24;7;6;12;19;21;7;5;0;0;6;0;8;19;14;24;23;20;0;19;1137;0;0;0;0;0;0;0;0;0
